54.937638347701395,45.77844067294475
58.73273267643463,52.78255564394344
51.132609437558855,53.02726512733585
54.797564642146554,46.95266403981794
45.6142600880809,59.22336042111154
59.74368724862005,52.411277653757786
52.45786682809201,48.6491019647422
68.20977505253283,48.6164213967173
57.08530543031473,56.69570808905641
54.82068699295446,59.18850686855657
57.82147750352014,44.253563125445524
68.56060442060257,50.6155733474489
59.12562311635121,51.34874806666745
44.37353129516183,57.68680418592695
56.63047167621972,57.76388986748412
55.08990346530489,57.97415561391272
64.78425338474052,46.352356309819754
60.35614476343742,44.84119796080114
68.07908785796,48.56043587158044
57.39194619857348,56.05717719358334
62.48031509004369,44.67877856624591
59.716456318000574,53.86224590426351
50.26100539215622,59.68458203167213
55.46659940453463,59.05232099398556
62.635588510818714,46.203010563278866
50.59682035525496,54.066869845397285
62.43260261395328,44.563426146095395
56.348633877942824,45.601395017093125
56.92215232698665,57.19871451813212
45.142745482119224,58.730391081818425
40.81746009988745,53.28730184208336
52.44882969785144,48.450050132537314
68.98350166717657,50.974732776849585
60.97491684821165,44.6274183505147
59.104195945431115,54.95909218609026
69.50937496339508,52.128959314154734
53.98530004198378,47.45587349808969
67.83414744292,48.412066400414425
54.08278623622447,58.82636493857192
47.733860996918345,59.869156280789355
43.63922320540312,58.034934230926815
41.74915445289272,56.38742777054033
46.9197740085354,59.63686120757254
59.07232254867975,52.32151692351234
51.59057379871956,48.927866615731155
59.35833080719061,52.45867986559196
64.24536589174262,46.64298031593851
43.0683118922122,57.79989734878234
59.67733451778601,44.75530885068735
44.45875181447249,58.140188838608196
54.418928162367585,45.90501197888757
46.029454090397685,58.66781615940538
66.22610292278418,47.97932376122576
49.431579180355186,52.596523141955686
59.90127891943434,53.00588015440941
52.483107976365915,59.57738311040231
40.76182036321279,52.201213590344516
57.78724169017249,55.37408917232319
51.28913562799919,49.44615032650715
69.13480344274778,51.887089293088366
52.74399615741051,47.6501302433046
59.57652513153577,50.975590712932444
54.594808629079154,59.32722269041447
58.71921813045154,53.87430411088108
51.760918660427286,60.22777097511769
44.263292111913245,57.870755857152325
40.34985231704364,52.1325202463014
